En iyi sonuç: Iteration 1, Harmony: {'x1': 0.23327571208166203, 'x2': 9.891945347996996, 'x3': 7.834332470137158, 'x4': 0.333651954554931}, Fitness: 3.599231913337009, Penalty: 0
Iteration 151, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 152, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 153, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 154, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 155, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 156, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 157, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 158, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 159, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 160, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 161, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 162, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 163, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 164, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 165, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 166, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 167, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 168, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 169, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 170, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 171, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 172, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 173, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 174, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 175, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 176, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 177, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 178, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 179, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 180, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 181, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 182, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 183, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 184, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 185, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 186, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 187, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 188, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 189, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 190, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 191, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 192, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 193, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 194, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 195, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 196, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 197, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 198, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 199, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 200, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 201, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 202, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 203, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 204, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 205, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 206, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 207, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 208, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 209, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 210, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 211, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 212, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 213, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 214, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 215, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 216, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 217, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 218, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 219, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 220, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 221, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 222, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 223, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 224, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 225, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 226, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 227, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 228, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 229, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 230, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 231, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 232, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 233, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 234, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 235, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 236, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 237, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 238, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 239, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 240, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 241, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 242, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 243, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 244, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 245, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 246, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 247, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 248, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 249, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 250, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 251, Harmony: {'x1': 0.4256857754389528, 'x2': 2.87580867772883, 'x3': 5.161880186246388, 'x4': 0.6793870717145178}, Fitness: 3.4229341977796555, Penalty: 0
Iteration 252, Harmony: {'x1': 0.21318060476906098, 'x2': 5.126107965849975, 'x3': 6.427087277163814, 'x4': 0.5093253341514815}, Fitness: 3.2694685099049803, Penalty: 0
Iteration 253, Harmony: {'x1': 0.21318060476906098, 'x2': 5.126107965849975, 'x3': 6.427087277163814, 'x4': 0.5093253341514815}, Fitness: 3.2694685099049803, Penalty: 0
Iteration 254, Harmony: {'x1': 0.21318060476906098, 'x2': 5.126107965849975, 'x3': 6.427087277163814, 'x4': 0.5093253341514815}, Fitness: 3.2694685099049803, Penalty: 0
Iteration 255, Harmony: {'x1': 0.21318060476906098, 'x2': 5.126107965849975, 'x3': 6.427087277163814, 'x4': 0.5093253341514815}, Fitness: 3.2694685099049803, Penalty: 0
Iteration 256, Harmony: {'x1': 0.21318060476906098, 'x2': 5.126107965849975, 'x3': 6.427087277163814, 'x4': 0.5093253341514815}, Fitness: 3.2694685099049803, Penalty: 0
Iteration 257, Harmony: {'x1': 0.21318060476906098, 'x2': 5.126107965849975, 'x3': 6.427087277163814, 'x4': 0.5093253341514815}, Fitness: 3.2694685099049803, Penalty: 0
Iteration 258, Harmony: {'x1': 0.21318060476906098, 'x2': 5.126107965849975, 'x3': 6.427087277163814, 'x4': 0.5093253341514815}, Fitness: 3.2694685099049803, Penalty: 0
Iteration 259, Harmony: {'x1': 0.21318060476906098, 'x2': 5.126107965849975, 'x3': 6.427087277163814, 'x4': 0.5093253341514815}, Fitness: 3.2694685099049803, Penalty: 0
Iteration 260, Harmony: {'x1': 0.21318060476906098, 'x2': 5.126107965849975, 'x3': 6.427087277163814, 'x4': 0.5093253341514815}, Fitness: 3.2694685099049803, Penalty: 0
Iteration 261, Harmony: {'x1': 0.21318060476906098, 'x2': 5.126107965849975, 'x3': 6.427087277163814, 'x4': 0.5093253341514815}, Fitness: 3.2694685099049803, Penalty: 0
Iteration 262, Harmony: {'x1': 0.21318060476906098, 'x2': 5.126107965849975, 'x3': 6.427087277163814, 'x4': 0.5093253341514815}, Fitness: 3.2694685099049803, Penalty: 0
Iteration 263, Harmony: {'x1': 0.21318060476906098, 'x2': 5.126107965849975, 'x3': 6.427087277163814, 'x4': 0.5093253341514815}, Fitness: 3.2694685099049803, Penalty: 0
Iteration 264, Harmony: {'x1': 0.21318060476906098, 'x2': 5.126107965849975, 'x3': 6.427087277163814, 'x4': 0.5093253341514815}, Fitness: 3.2694685099049803, Penalty: 0
Iteration 265, Harmony: {'x1': 0.21318060476906098, 'x2': 5.126107965849975, 'x3': 6.427087277163814, 'x4': 0.5093253341514815}, Fitness: 3.2694685099049803, Penalty: 0
Iteration 266, Harmony: {'x1': 0.21318060476906098, 'x2': 5.126107965849975, 'x3': 6.427087277163814, 'x4': 0.5093253341514815}, Fitness: 3.2694685099049803, Penalty: 0
Iteration 267, Harmony: {'x1': 0.21318060476906098, 'x2': 5.126107965849975, 'x3': 6.427087277163814, 'x4': 0.5093253341514815}, Fitness: 3.2694685099049803, Penalty: 0
Iteration 268, Harmony: {'x1': 0.21318060476906098, 'x2': 5.126107965849975, 'x3': 6.427087277163814, 'x4': 0.5093253341514815}, Fitness: 3.2694685099049803, Penalty: 0
Iteration 269, Harmony: {'x1': 0.21318060476906098, 'x2': 5.126107965849975, 'x3': 6.427087277163814, 'x4': 0.5093253341514815}, Fitness: 3.2694685099049803, Penalty: 0
Iteration 270, Harmony: {'x1': 0.21318060476906098, 'x2': 5.126107965849975, 'x3': 6.427087277163814, 'x4': 0.5093253341514815}, Fitness: 3.2694685099049803, Penalty: 0
